BTop,BJng,BMid,BAdc,BSup,RTop,RJng,RMid,RAdc,RSup,Winner
0.496333,0.548387,0.497512,0.525246,0.540741,0.50303,0.494477,0.445918,0.504505,0.470588,0
0.524364,0.548387,0.455446,0.472814,0.409091,0.486692,0.458839,0.516418,0.504505,0.496114,0
0.542403,0.506967,0.487738,0.472814,0.516461,0.51626,0.486278,0.478673,0.497414,0.502555,0
0.472897,0.504717,0.480663,0.505829,0.474946,0.489831,0.491484,0.492857,0.470158,0.48728,0
0.542403,0.497863,0.522516,0.488225,0.474946,0.513656,0.491484,0.537634,0.497414,0.48728,1
0.448718,0.504,0.526316,0.481164,0.516461,0.529833,0.494477,0.50303,0.503883,0.509198,0
0.542403,0.509764,0.472897,0.5286,0.474946,0.536116,0.491484,0.467672,0.457083,0.48728,1
0.501906,0.410959,0.497972,0.525246,0.514382,0.465315,0.361702,0.472826,0.497414,0.48728,1
0.496333,0.504717,0.491429,0.505829,0.465927,0.536116,0.509972,0.537634,0.499863,0.49226,1
0.507547,0.518156,0.520958,0.481164,0.510707,0.44523,0.568702,0.491465,0.476318,0.527418,1
0.582734,0.511305,0.51773,0.472814,0.522581,0.516867,0.523727,0.499353,0.503883,0.502555,1
0.448718,0.497863,0.515385,0.481164,0.438144,0.520455,0.486278,0.463918,0.457083,0.496114,1
0.469274,0.507246,0.421169,0.456,0.4884,0.516867,0.491484,0.479239,0.468451,0.5,1
0.501906,0.511305,0.538071,0.523989,0.4884,0.489831,0.559701,0.48913,0.503883,0.527418,1
0.471641,0.543799,0.520958,0.506024,0.471503,0.529833,0.486278,0.508434,0.532967,0.440678,1
0.703704,0.511305,0.50883,0.472814,0.522581,0.508671,0.486278,0.556291,0.497414,0.518556,0
0.515086,0.505097,0.425,0.498615,0.522581,0.508671,0.491484,0.479239,0.457083,0.531189,0
0.470588,0.509764,0.449383,0.472814,0.4884,0.51626,0.502106,0.481038,0.499863,0.510811,1
0.703704,0.518519,0.524364,0.505682,0.537275,0.466042,0.491304,0.467672,0.457083,0.509198,1
0.538462,0.484211,0.527027,0.498615,0.474946,0.533592,0.516214,0.481038,0.532967,0.509198,1
0.507863,0.504,0.472897,0.488225,0.514382,0.516867,0.513812,0.508434,0.499863,0.5,0
0.487148,0.504,0.543799,0.488225,0.464,0.489831,0.536585,0.544974,0.497414,0.492582,1
0.5,0.505097,0.533333,0.498113,0.471503,0.556116,0.53125,0.491465,0.499863,0.568702,1
0.52983,0.44385,0.455446,0.498113,0.474946,0.466042,0.352941,0.532787,0.532967,0.487002,1
0.521495,0.504318,0.496536,0.498113,0.497989,0.463918,0.518456,0.467672,0.457083,0.508197,1
0.501906,0.518156,0.481521,0.472814,0.510274,0.478873,0.494477,0.50303,0.523605,0.518556,0
0.558824,0.525963,0.480663,0.523989,0.482173,0.50495,0.460425,0.491465,0.504505,0.48728,0
0.448718,0.504717,0.527027,0.525246,0.522581,0.516867,0.506151,0.478673,0.523727,0.473513,0
0.524364,0.48645,0.484536,0.488225,0.514382,0.465565,0.516214,0.512528,0.457083,0.518556,1
0.470588,0.505097,0.565594,0.5286,0.534702,0.513656,0.52381,0.50303,0.499863,0.440678,0
0.496333,0.518519,0.533333,0.523989,0.471503,0.513656,0.467456,0.551313,0.468451,0.492582,0
0.471641,0.525963,0.480663,0.524169,0.491429,0.465565,0.516214,0.559211,0.512255,0.470588,0
0.524364,0.449383,0.527027,0.481164,0.495549,0.530892,0.494477,0.479239,0.457083,0.527778,0
0.500566,0.509764,0.570707,0.525246,0.524819,0.465565,0.494477,0.508434,0.457083,0.49226,0
0.54321,0.506967,0.487738,0.481164,0.471503,0.477273,0.458839,0.50533,0.503883,0.491935,0
0.487148,0.505097,0.533333,0.456,0.482173,0.477273,0.460425,0.491465,0.457083,0.496114,0
0.501229,0.504717,0.487738,0.498615,0.516461,0.456091,0.523727,0.479239,0.483333,0.516721,1
0.521495,0.525963,0.497512,0.523989,0.524364,0.524,0.467456,0.487414,0.504505,0.518556,1
0.484536,0.548387,0.538071,0.523989,0.465927,0.513656,0.494477,0.508434,0.503883,0.48728,1
0.487148,0.438356,0.531532,0.505829,0.482173,0.463918,0.506151,0.532847,0.499863,0.487002,1
0.471641,0.44385,0.481521,0.525246,0.524819,0.457083,0.494477,0.503916,0.443858,0.5,0
0.515086,0.548387,0.557252,0.481229,0.516461,0.477273,0.486278,0.465315,0.457083,0.516721,1
0.52983,0.504717,0.522516,0.480874,0.497989,0.467318,0.494477,0.479239,0.457083,0.49226,1
0.538462,0.509764,0.454039,0.488225,0.516461,0.533592,0.509972,0.491465,0.512255,0.490385,1
0.470588,0.509764,0.497512,0.472814,0.487619,0.483333,0.52381,0.523727,0.476318,0.492582,1
0.479853,0.44086,0.502868,0.525246,0.497989,0.448598,0.402235,0.492857,0.499863,0.504491,1
0.500566,0.504318,0.497972,0.472934,0.464,0.522634,0.491304,0.465315,0.499863,0.48728,1
0.515086,0.48645,0.498084,0.488225,0.48731,0.477273,0.502106,0.501018,0.512255,0.484816,1
0.515086,0.440415,0.496536,0.472934,0.533061,0.513656,0.556116,0.461538,0.497414,0.504491,0
0.538462,0.47432,0.51773,0.481164,0.510707,0.533592,0.460425,0.454766,0.499863,0.49226,0
0.507547,0.505097,0.533333,0.505829,0.516461,0.44523,0.502106,0.491465,0.499863,0.596899,0
0.496333,0.470149,0.522516,0.523989,0.471503,0.596899,0.506887,0.499353,0.504505,0.440678,0
0.501229,0.504,0.485014,0.472814,0.510707,0.466042,0.518456,0.484375,0.515358,0.501018,1
0.471641,0.506967,0.485014,0.5286,0.52,0.47,0.458839,0.454766,0.504505,0.510811,0
0.582734,0.543799,0.515385,0.525246,0.52,0.509091,0.494477,0.491465,0.457083,0.48728,0
0.470149,0.505097,0.506967,0.5286,0.52,0.483333,0.49184,0.556291,0.504505,0.48728,0
0.466667,0.44086,0.455446,0.525246,0.510707,0.467318,0.458839,0.454766,0.49184,0.510811,1
0.507547,0.525963,0.561508,0.543799,0.529592,0.516867,0.516214,0.511848,0.457083,0.501908,0
0.582734,0.543799,0.472897,0.481229,0.474946,0.5,0.518456,0.544974,0.533835,0.492582,0
0.479853,0.44385,0.526316,0.525246,0.534702,0.477273,0.516214,0.454766,0.499863,0.487002,0
0.469274,0.504,0.455446,0.498113,0.471503,0.487414,0.494477,0.467672,0.46988,0.502555,0
0.466667,0.507863,0.497972,0.505829,0.465714,0.487414,0.509972,0.454766,0.503883,0.424386,1
0.52983,0.509764,0.515385,0.5286,0.465927,0.487414,0.539535,0.505703,0.499863,0.48728,0
0.500566,0.557018,0.421169,0.481229,0.524819,0.463918,0.494477,0.479239,0.457083,0.48728,0
0.500566,0.518156,0.5,0.481164,0.524819,0.487414,0.487676,0.440729,0.499863,0.465217,0
0.511305,0.485095,0.524364,0.472814,0.540741,0.465565,0.486278,0.46988,0.499863,0.497207,1
0.515086,0.509764,0.533333,0.523989,0.502674,0.556116,0.487676,0.472826,0.512255,0.499353,0
0.509864,0.440415,0.521495,0.407035,0.537275,0.556116,0.460425,0.46988,0.532967,0.473513,0
0.500566,0.504318,0.515759,0.525246,0.495549,0.486692,0.486278,0.491465,0.499863,0.487002,1
0.464286,0.511305,0.533333,0.488225,0.533061,0.487414,0.487676,0.454766,0.499863,0.5,1
0.542403,0.504318,0.533333,0.524169,0.516461,0.513656,0.486278,0.481038,0.503883,0.518556,1
0.524364,0.511305,0.522516,0.523989,0.537275,0.533592,0.523727,0.48374,0.476318,0.516721,0
0.500566,0.518156,0.527027,0.523989,0.409091,0.493827,0.494477,0.544974,0.503883,0.484816,1
0.498824,0.527473,0.527027,0.505829,0.534702,0.463918,0.509972,0.50838,0.497414,0.490385,1
0.464567,0.46879,0.521495,0.525246,0.487619,0.462121,0.504695,0.50838,0.499863,0.569767,0
0.464567,0.48645,0.522516,0.523989,0.524819,0.493976,0.491304,0.472826,0.457083,0.424386,0
0.480874,0.511305,0.481994,0.525246,0.495549,0.477273,0.509972,0.505703,0.512255,0.487002,0
0.703704,0.47432,0.481781,0.523989,0.510707,0.486692,0.523727,0.445918,0.457083,0.5,0
0.52983,0.511305,0.525246,0.509864,0.524819,0.513656,0.539535,0.479239,0.468451,0.5,0
0.52983,0.440415,0.481521,0.472814,0.540741,0.536116,0.506887,0.508434,0.499863,0.487002,0
0.450549,0.511305,0.455446,0.525246,0.534702,0.485981,0.536585,0.472826,0.499863,0.510811,1
0.507547,0.504318,0.518519,0.488225,0.561508,0.51626,0.457831,0.465315,0.503883,0.504491,0
0.703704,0.504,0.533333,0.472814,0.502674,0.441341,0.486278,0.478673,0.476318,0.48728,0
0.484536,0.511305,0.522516,0.472814,0.514382,0.513656,0.457831,0.551313,0.504505,0.509198,0
0.524364,0.505097,0.526316,0.505829,0.529592,0.460145,0.516214,0.445918,0.470158,0.424386,0
0.501906,0.504,0.470037,0.505682,0.540741,0.477273,0.487676,0.46988,0.497414,0.508197,0
0.466667,0.518156,0.481781,0.472814,0.465714,0.513656,0.52381,0.479239,0.497414,0.501908,0
0.523404,0.518156,0.502868,0.523989,0.484615,0.487414,0.463158,0.566154,0.503883,0.502555,1
0.513399,0.44385,0.515759,0.525246,0.516461,0.466042,0.486278,0.465315,0.468451,0.516721,0
0.524364,0.440415,0.497972,0.472814,0.524819,0.516867,0.518456,0.454766,0.499863,0.490385,0
0.498824,0.504,0.496536,0.472814,0.540741,0.533592,0.536585,0.56,0.503883,0.516721,1
0.513399,0.518519,0.481994,0.488225,0.540741,0.5,0.487676,0.48374,0.457083,0.518556,1
0.450549,0.48645,0.625,0.472814,0.534702,0.47,0.516214,0.445918,0.515358,0.470588,0
0.500566,0.511305,0.470037,0.525246,0.533061,0.478927,0.518456,0.46988,0.497414,0.49226,1
0.498824,0.511305,0.470037,0.525246,0.48731,0.489831,0.519481,0.532847,0.497414,0.496114,1
0.469274,0.511305,0.527027,0.523989,0.533061,0.53125,0.516214,0.465315,0.503883,0.504491,0
0.498824,0.518519,0.481781,0.524169,0.482173,0.558252,0.559701,0.440729,0.46988,0.48728,1
0.465714,0.518156,0.526316,0.523989,0.483516,0.533592,0.489831,0.474138,0.503883,0.527418,0
0.521495,0.527473,0.565594,0.455882,0.522581,0.489831,0.458839,0.49184,0.46988,0.502555,0
0.471641,0.449383,0.497972,0.472814,0.4884,0.489831,0.523727,0.478673,0.515358,0.501908,1
0.507547,0.47432,0.527027,0.481164,0.497989,0.489831,0.523727,0.463918,0.503883,0.513656,0
0.542403,0.470149,0.470037,0.523989,0.487619,0.508671,0.460425,0.506708,0.532967,0.516721,0
0.496333,0.507863,0.481781,0.525246,0.487619,0.51626,0.556116,0.50303,0.499863,0.491935,0
0.500566,0.511305,0.481521,0.525246,0.522581,0.460145,0.568702,0.467672,0.504505,0.439394,0
0.5,0.504318,0.515086,0.523989,0.497989,0.467318,0.494477,0.454766,0.470158,0.484816,0
0.502762,0.509764,0.455446,0.524169,0.487619,0.517986,0.513812,0.454766,0.499863,0.496114,1
0.501906,0.507863,0.455446,0.524169,0.497989,0.489831,0.523727,0.50655,0.499863,0.516721,1
0.501906,0.417582,0.522516,0.488225,0.438144,0.489831,0.494477,0.506708,0.499863,0.516721,0
0.480663,0.507863,0.527027,0.523989,0.502674,0.6,0.516214,0.440729,0.476318,0.52093,1
0.52983,0.543799,0.421169,0.480874,0.533061,0.536116,0.518595,0.503916,0.532967,0.5,1
0.470588,0.525963,0.497972,0.525246,0.524819,0.494444,0.523727,0.479239,0.523605,0.501908,1
0.496333,0.504,0.522516,0.524169,0.553571,0.481038,0.506887,0.487414,0.503883,0.509198,0
0.524364,0.505097,0.522516,0.481164,0.540741,0.477273,0.518595,0.491465,0.470158,0.514286,0
0.513399,0.438356,0.531532,0.472814,0.4884,0.513656,0.502106,0.506708,0.512255,0.518556,1
0.542403,0.511305,0.533333,0.5286,0.497989,0.513656,0.568702,0.499353,0.499863,0.497207,1
0.464567,0.505097,0.487738,0.532787,0.465927,0.533592,0.556116,0.50303,0.468451,0.518556,1
0.513399,0.543799,0.526316,0.481164,0.514382,0.530892,0.486278,0.499353,0.499863,0.527418,1
0.54321,0.518156,0.481521,0.505829,0.491429,0.47,0.494477,0.553846,0.490047,0.48728,0
0.500566,0.511305,0.527027,0.505829,0.474946,0.536116,0.556116,0.544974,0.503883,0.49226,1
0.501229,0.509764,0.526316,0.523989,0.4884,0.508671,0.506887,0.551313,0.468451,0.518556,0
0.487148,0.47432,0.472814,0.538071,0.464,0.513656,0.487676,0.491465,0.499863,0.424386,1
0.502762,0.511305,0.481994,0.472814,0.465714,0.465587,0.460425,0.499353,0.499863,0.496114,0
0.466667,0.511305,0.487738,0.524169,0.405263,0.501182,0.502106,0.513656,0.470158,0.496114,1
0.480663,0.506967,0.487738,0.505829,0.524819,0.463918,0.494477,0.454766,0.470158,0.502555,1
0.471641,0.449383,0.496333,0.505682,0.497989,0.513656,0.502106,0.499353,0.490047,0.504491,1
0.524364,0.518519,0.565594,0.524169,0.529592,0.487414,0.506887,0.50655,0.490047,0.48728,0
0.470037,0.504717,0.518519,0.525246,0.487619,0.51626,0.460425,0.513656,0.492857,0.487002,1
0.542403,0.509764,0.522516,0.505829,0.524819,0.487414,0.536585,0.522634,0.515358,0.527418,0
0.513399,0.543799,0.531532,0.525246,0.487619,0.493976,0.485714,0.445918,0.504505,0.518556,1
0.464567,0.527473,0.502868,0.523989,0.482173,0.558252,0.516214,0.521008,0.497414,0.437673,1
0.542403,0.511305,0.51773,0.481164,0.510274,0.513656,0.458839,0.444926,0.457083,0.537037,0
0.542403,0.449383,0.51773,0.525246,0.470149,0.477273,0.494477,0.508434,0.490047,0.437673,0
0.480663,0.511305,0.472897,0.523989,0.516461,0.456091,0.516214,0.532787,0.515358,0.52093,0
0.498824,0.504,0.496815,0.523989,0.502674,0.51626,0.467456,0.506708,0.503883,0.518556,1
0.500566,0.440415,0.497972,0.488225,0.497989,0.456091,0.516214,0.492857,0.457083,0.510811,0
0.487148,0.5,0.557252,0.525246,0.502674,0.456091,0.509972,0.479239,0.515358,0.501908,1
0.498824,0.518519,0.455446,0.524169,0.497989,0.513656,0.516214,0.499353,0.457083,0.518072,0
0.502762,0.557018,0.442308,0.505829,0.514382,0.456091,0.531189,0.506708,0.499863,0.465217,1
0.500566,0.509764,0.487738,0.525246,0.5,0.530892,0.516214,0.516418,0.447368,0.596899,1
0.54321,0.518519,0.502868,0.505682,0.464,0.487414,0.487676,0.518868,0.468451,0.491935,1
0.498824,0.449383,0.497512,0.505682,0.495549,0.513656,0.516214,0.50533,0.457083,0.509198,0
0.470588,0.449383,0.497512,0.393701,0.438144,0.516867,0.460425,0.492857,0.503883,0.527418,0
0.524364,0.485095,0.481521,0.505682,0.464,0.487414,0.467456,0.479239,0.504505,0.496114,1
0.52983,0.505097,0.454039,0.524169,0.464,0.513656,0.518595,0.479239,0.503883,0.492582,1
0.515086,0.504,0.51773,0.505682,0.516461,0.50838,0.494477,0.48374,0.504505,0.501908,1
0.513399,0.47432,0.497512,0.481164,0.516461,0.51626,0.491484,0.50303,0.457083,0.473513,1
0.487148,0.449383,0.497512,0.455882,0.465927,0.530892,0.487676,0.50495,0.532967,0.484816,1
0.517039,0.470149,0.421169,0.525246,0.534702,0.47,0.494477,0.506708,0.499863,0.504491,1
0.51773,0.518156,0.515385,0.525246,0.464,0.530892,0.463158,0.440729,0.457083,0.465217,0
0.500566,0.511305,0.497512,0.472814,0.533061,0.493976,0.463158,0.48913,0.504505,0.496114,0
0.542403,0.506967,0.507937,0.525246,0.534702,0.465565,0.487676,0.506708,0.504505,0.492582,0
0.542403,0.543799,0.527027,0.488225,0.510274,0.477273,0.491484,0.445918,0.503883,0.473513,1
0.487148,0.504717,0.472897,0.525246,0.510274,0.47907,0.502106,0.506708,0.490047,0.527418,1
0.500566,0.509764,0.521495,0.523989,0.483516,0.508671,0.458839,0.506708,0.503883,0.516721,1
0.517039,0.548387,0.51773,0.525246,0.516461,0.529833,0.523727,0.50303,0.515358,0.516721,0
0.413793,0.48645,0.497972,0.524169,0.537275,0.529833,0.516214,0.503916,0.544776,0.487002,1
0.470149,0.470149,0.565594,0.524169,0.57764,0.513656,0.49184,0.486692,0.544776,0.527418,0
0.469274,0.505097,0.533333,0.481164,0.516461,0.51626,0.494477,0.501018,0.476318,0.5,0
0.507547,0.504,0.51773,0.472814,0.516461,0.460145,0.458839,0.440729,0.532967,0.479401,0
0.524364,0.504,0.455446,0.524169,0.524819,0.516867,0.494477,0.479239,0.512255,0.514286,1
0.501229,0.504,0.497512,0.523989,0.465927,0.51626,0.494477,0.491465,0.503883,0.516721,1
0.470588,0.511305,0.497512,0.491429,0.506329,0.477273,0.523727,0.553846,0.512255,0.492582,1
0.5,0.511305,0.497972,0.498113,0.497989,0.51626,0.486278,0.50838,0.508475,0.501018,0
0.52983,0.504,0.497512,0.455882,0.540741,0.47907,0.460425,0.444926,0.503883,0.48728,1
0.464567,0.518156,0.570707,0.523989,0.482173,0.529833,0.556116,0.491465,0.503883,0.518556,1
0.501906,0.470149,0.522516,0.525246,0.533061,0.530892,0.486278,0.478673,0.499863,0.473513,1
0.524364,0.543799,0.497972,0.525246,0.487619,0.489831,0.460425,0.49184,0.497414,0.487002,0
0.464567,0.543799,0.454039,0.472814,0.510274,0.524,0.516214,0.566154,0.499863,0.527418,0
0.653846,0.518519,0.497972,0.523989,0.488225,0.460145,0.516214,0.506708,0.504505,0.424386,0
0.515086,0.548387,0.497972,0.524169,0.529592,0.517857,0.509972,0.440729,0.499863,0.491935,0
0.517039,0.504,0.538071,0.481164,0.4884,0.524,0.486278,0.492857,0.503883,0.465217,1
0.703704,0.44086,0.507937,0.524169,0.482173,0.467318,0.518456,0.46988,0.503883,0.479401,0
0.516556,0.518156,0.454039,0.498113,0.533061,0.517857,0.491484,0.46988,0.503883,0.510811,0
0.435185,0.504717,0.454039,0.523989,0.533061,0.536116,0.494477,0.46988,0.532967,0.510811,1
0.466667,0.518156,0.526316,0.505682,0.464,0.475113,0.523727,0.241379,0.499863,0.516721,1
0.524364,0.511305,0.485014,0.472814,0.487619,0.467318,0.509972,0.559211,0.503883,0.484816,1
0.582734,0.417582,0.473186,0.523989,0.537275,0.493976,0.556116,0.50303,0.476318,0.516721,1
0.428571,0.48645,0.472897,0.481164,0.524819,0.456091,0.518456,0.478673,0.46988,0.502555,0
0.500566,0.511305,0.459799,0.488225,0.534702,0.296296,0.556116,0.454766,0.457083,0.487002,0
0.448718,0.505097,0.526316,0.525246,0.540741,0.489831,0.516214,0.551313,0.499863,0.470588,0
0.484536,0.47432,0.476415,0.525246,0.537275,0.53125,0.486278,0.505602,0.499353,0.491935,0
0.524364,0.543799,0.472897,0.525246,0.526119,0.517986,0.494477,0.516418,0.508475,0.502555,1
0.484536,0.449383,0.472897,0.472814,0.483696,0.529833,0.506151,0.551313,0.503883,0.5,1
0.582734,0.507863,0.533333,0.472814,0.534702,0.467318,0.523727,0.440729,0.515358,0.484816,0
0.44086,0.527473,0.522516,0.498615,0.524819,0.502297,0.494477,0.48913,0.457083,0.518556,0
0.470588,0.505097,0.491429,0.525246,0.533061,0.536116,0.536585,0.472826,0.499863,0.518556,0
0.448718,0.511305,0.502868,0.525246,0.529592,0.529833,0.52381,0.479239,0.490047,0.440678,0
0.500566,0.518156,0.498084,0.505682,0.48731,0.44523,0.467456,0.503916,0.503883,0.510811,1
0.480663,0.509764,0.565594,0.524169,0.474946,0.51626,0.467456,0.454766,0.457083,0.48728,0
0.448718,0.504,0.488372,0.505682,0.510274,0.479239,0.486278,0.483333,0.504505,0.501018,1
0.52983,0.462541,0.533333,0.524169,0.524819,0.486692,0.518456,0.479239,0.457083,0.5,0
0.480874,0.474946,0.497512,0.5286,0.533061,0.460145,0.458839,0.544974,0.512255,0.473513,1
0.496333,0.518156,0.518519,0.481164,0.540741,0.48293,0.515873,0.503916,0.457083,0.510811,0
0.515086,0.534772,0.556391,0.498615,0.516461,0.508671,0.457831,0.532847,0.490047,0.473513,1
0.46879,0.497863,0.515385,0.525246,0.471503,0.489831,0.509972,0.559211,0.504505,0.536116,1
0.515759,0.421875,0.496536,0.498113,0.537275,0.483333,0.494477,0.454766,0.499863,0.501908,0
0.471641,0.504318,0.522516,0.505829,0.48731,0.516867,0.568702,0.532847,0.457627,0.470588,1
0.542403,0.527473,0.473186,0.525246,0.57764,0.533592,0.487676,0.454766,0.504505,0.510811,1
0.472814,0.504,0.506967,0.547619,0.510274,0.48374,0.494477,0.556291,0.497414,0.439394,1
0.480663,0.557018,0.481781,0.481229,0.529592,0.524,0.509972,0.50303,0.515358,0.491935,1
0.502762,0.507863,0.497512,0.456,0.537275,0.467318,0.504695,0.508434,0.512255,0.48728,0
0.521495,0.505097,0.502868,0.490654,0.482173,0.513656,0.361702,0.445918,0.468451,0.491935,1
0.479853,0.44385,0.488372,0.525246,0.482173,0.513656,0.491484,0.479239,0.515358,0.522634,1
0.498824,0.511305,0.533333,0.523989,0.540741,0.477273,0.516214,0.481038,0.505814,0.458781,0
0.515086,0.449383,0.481481,0.5286,0.461538,0.513656,0.494477,0.481038,0.503883,0.527418,1
0.498824,0.557018,0.481781,0.488225,0.553571,0.51626,0.502106,0.48913,0.457083,0.501908,0
0.487148,0.518156,0.520958,0.481164,0.487619,0.466042,0.494477,0.553846,0.503883,0.484816,0
0.480663,0.507863,0.51773,0.488225,0.514382,0.470158,0.513812,0.491465,0.499863,0.531189,0
0.513399,0.518156,0.522516,0.44,0.516461,0.50838,0.487676,0.508434,0.457083,0.492582,1
0.542403,0.462541,0.502868,0.481164,0.537275,0.47907,0.516214,0.48374,0.512255,0.567568,0
0.524364,0.484211,0.497512,0.525246,0.510274,0.489831,0.494477,0.46988,0.499863,0.473513,0
0.524364,0.548387,0.565594,0.488225,0.561508,0.489831,0.509972,0.479239,0.499863,0.470588,1
0.498824,0.449383,0.497512,0.472814,0.465927,0.477273,0.460425,0.508434,0.580645,0.48374,0
0.448718,0.509764,0.472897,0.498615,0.502674,0.513656,0.513812,0.50303,0.499863,0.516721,1
0.428571,0.507863,0.570707,0.525246,0.405263,0.489831,0.503226,0.491465,0.532967,0.567568,0
0.479853,0.518519,0.481481,0.524169,0.482173,0.486692,0.487676,0.506708,0.533835,0.49226,1
0.466667,0.518156,0.470588,0.472814,0.514382,0.6,0.556116,0.532847,0.46988,0.496114,1
0.481481,0.505097,0.533333,0.472814,0.534702,0.502297,0.491304,0.445918,0.46988,0.490385,1
0.481481,0.557018,0.561508,0.524169,0.502674,0.516867,0.516214,0.474138,0.476318,0.48728,0
0.487148,0.47432,0.556391,0.488225,0.502674,0.6,0.487676,0.551313,0.503883,0.50533,1
0.502674,0.44086,0.481481,0.469388,0.48731,0.516867,0.502106,0.467672,0.515358,0.437673,1
0.542403,0.525963,0.481521,0.488225,0.534702,0.6,0.456522,0.50495,0.544776,0.52093,1
0.496333,0.527473,0.473186,0.488225,0.514382,0.6,0.518456,0.48913,0.468451,0.516721,1
0.515086,0.48645,0.496536,0.523989,0.524819,0.513656,0.506887,0.505703,0.457083,0.490385,0
0.703704,0.543799,0.497512,0.456,0.57764,0.516867,0.467456,0.467672,0.468451,0.50533,0
0.435185,0.504,0.487738,0.532787,0.514382,0.520455,0.402235,0.440729,0.470158,0.518556,1
0.517039,0.504318,0.538071,0.472934,0.5,0.493976,0.491484,0.51626,0.499863,0.496114,1
0.477273,0.48645,0.526316,0.5286,0.405263,0.5,0.556116,0.505703,0.499863,0.518556,1
0.502762,0.48645,0.526316,0.498615,0.464,0.516867,0.502106,0.513423,0.457083,0.48728,1
0.487148,0.504717,0.421169,0.488225,0.57764,0.513656,0.518595,0.440729,0.499863,0.50533,0
0.501906,0.503185,0.502674,0.505829,0.516461,0.485981,0.506151,0.551313,0.457083,0.484816,1
0.487148,0.511305,0.481781,0.525246,0.464,0.556116,0.509972,0.50303,0.457083,0.527778,0
0.487148,0.525963,0.481781,0.5286,0.4884,0.448598,0.458839,0.481038,0.470158,0.516721,1
0.498824,0.449383,0.496536,0.455882,0.516461,0.460145,0.506151,0.508434,0.503883,0.473513,1
0.470149,0.504,0.487738,0.505829,0.522581,0.467318,0.52381,0.506708,0.503883,0.48728,1
0.521495,0.505097,0.502868,0.525246,0.497989,0.463918,0.494477,0.48374,0.533835,0.516721,1
0.471641,0.511305,0.502868,0.472814,0.5,0.460145,0.486278,0.499353,0.499863,0.527418,1
0.521495,0.511305,0.520958,0.525246,0.537275,0.485981,0.509972,0.508434,0.457083,0.501908,0
0.52983,0.511305,0.455446,0.523989,0.57764,0.529833,0.516214,0.532847,0.503883,0.518072,0
0.513399,0.511305,0.518519,0.488225,0.516461,0.456091,0.516214,0.467672,0.457083,0.50533,1
0.548387,0.487148,0.518519,0.472814,0.471503,0.493827,0.494477,0.537634,0.468451,0.508197,1
0.435185,0.504318,0.518519,0.472814,0.487619,0.51626,0.494477,0.537634,0.490047,0.516721,1
0.479853,0.518156,0.524364,0.498113,0.534702,0.487414,0.467456,0.465315,0.503883,0.473513,0
0.524364,0.44385,0.470037,0.488225,0.537275,0.465565,0.516214,0.532787,0.497414,0.527418,0
0.501906,0.518519,0.473186,0.488225,0.471503,0.513656,0.509972,0.491465,0.497414,0.5,0
0.470588,0.509764,0.507937,0.455882,0.4884,0.448598,0.457831,0.522634,0.457083,0.567568,1
0.466667,0.507863,0.527027,0.505829,0.553571,0.477273,0.509972,0.537634,0.457083,0.484816,0
0.496333,0.410959,0.515759,0.488225,0.471503,0.558252,0.509972,0.503916,0.503883,0.490385,1
0.466667,0.515759,0.497512,0.472814,0.491429,0.513656,0.556116,0.537634,0.532967,0.487002,1
0.471641,0.421875,0.476415,0.523989,0.522581,0.536116,0.506887,0.454766,0.492857,0.497207,0
0.559524,0.548387,0.515759,0.525246,0.516461,0.477273,0.509972,0.505703,0.490047,0.518556,1
0.513399,0.48645,0.502868,0.472814,0.405263,0.513656,0.502106,0.49184,0.499863,0.501908,0
0.515086,0.464912,0.470037,0.498615,0.561508,0.492857,0.509972,0.465315,0.512255,0.484816,1
0.524364,0.511305,0.527027,0.523989,0.465714,0.487414,0.502106,0.467672,0.622642,0.470588,1
0.498824,0.48645,0.561508,0.525246,0.516461,0.466042,0.516214,0.544974,0.533835,0.484816,1
0.496536,0.497863,0.421169,0.523989,0.405263,0.465565,0.539535,0.372549,0.470158,0.501908,1
0.557252,0.421875,0.485014,0.472814,0.57764,0.520455,0.494477,0.551313,0.497414,0.496114,1
0.396226,0.44385,0.496815,0.498615,0.495549,0.513656,0.506151,0.481038,0.512255,0.49226,1
0.515086,0.518156,0.512397,0.472814,0.482173,0.517857,0.536585,0.454766,0.497414,0.48728,1
0.471641,0.527473,0.538071,0.498615,0.516461,0.493827,0.460425,0.481038,0.523605,0.473513,1
0.470149,0.507863,0.5,0.523989,0.561086,0.441341,0.502106,0.499353,0.457083,0.516721,0
0.515086,0.44086,0.565594,0.488225,0.534702,0.530892,0.516214,0.499353,0.457083,0.497207,0
0.555062,0.44086,0.520958,0.472814,0.487619,0.479239,0.506887,0.548913,0.468451,0.473513,1
0.469274,0.518156,0.497972,0.523989,0.534702,0.441341,0.5,0.50655,0.457083,0.501908,1
0.500566,0.511305,0.481521,0.488225,0.534702,0.503226,0.486278,0.544974,0.499863,0.501908,1
0.524364,0.507863,0.455446,0.472814,0.522581,0.489831,0.506151,0.479239,0.499863,0.50533,1
0.52983,0.511305,0.491429,0.525246,0.5,0.53125,0.523727,0.488889,0.505814,0.479401,1
0.500566,0.497863,0.481521,0.524169,0.537275,0.467318,0.494477,0.508434,0.476318,0.504491,1
0.471641,0.44385,0.522516,0.525246,0.57764,0.529833,0.487676,0.499353,0.457083,0.518556,0
